start_time=11APRIL2002 0000
interval=1day
14ml_sl|FLOW,3mile_sl|FLOW,RSAN032|FLOW,SLMZU032|FLOW,523_0|FLOW,RMID015|FLOW,ROLD024|FLOW,RSAC092|FLOW,RSAC101|FLOW,RSAN007|FLOW,RSAN018|FLOW,045_0|FLOW,RSAN037|FLOW,RSAN058|FLOW,307_13500|FLOW,308_0|FLOW,SLDUT007|FLOW,GEORG_SL|FLOW,SLTRM004|FLOW,309_0|FLOW,347+364+374|FLOW,RSAC054|FLOW,LTL_HOLLAND_WEST|FLOW,LTL_HOLLAND_SOUTH|FLOW,PROSPECT_NORTH|FLOW,PROSPECT_SOUTH|FLOW,CALHOUNCUT|FLOW,IS3-1|FLOW,IS3-2+IS3-3+IS3-4|FLOW,SUISUN5|FLOW,MONTZWET_N+S_BREACHES|FLOW,IS9-1|FLOW,IS9-2|FLOW,IS10-1|FLOW,IS10-2|FLOW,IS10-3|FLOW,IS10-4|FLOW,MCCOR_WILLIAMSON-258|FLOW,MCCOR_WILLIAMSON-256+260|FLOW,DECKER_NW|FLOW,SHAGSLOUGH|FLOW,SNODGRASSSLOUGH|FLOW,47_LEN|FLOW,279_LEN|FLOW,280_LEN|FLOW
9463.614258,107.3189087,6343.806641,1240.652832,1555.229736,-882.8514404,-291.3548279,31064.13477,33359.68359,10440.58496,11081.24707,5677.067383,2261.884277,2598.060791,-7.840641499,0.808070958,131.6958771,5678.606445,-2242.131592,-2251.546875,6356.771484,42758.80469,-108.7863464,108.9108582,4507.37793,-4469.27002,1.993058562,-29.30544662,30.71907234,-2.797229052,20.00245476,-99.25855255,99.16534424,24.96650124,179.4385529,-482.408783,270.7445068,1568.166626,-1469.972168,12.14749527,84.0663147,112.0536041,4693.951172,4155.953125,936.1582642
10732.74414,273.4511719,7241.647949,1271.841675,2008.858398,-784.5325317,-191.6374512,34504.71094,36247.13672,13165.29004,13479.83789,7617.958984,2944.267578,2727.260986,21.17858315,-3.8855474,234.9492798,5970.833496,-1927.46167,-1902.918091,7214.204102,51162.24219,-108.6370468,108.2711105,4689.797363,-4742.708496,-5.766826153,-33.63042831,-9.013895988,-28.08734131,-13.86040497,-109.3551636,70.02772522,16.26577187,143.5272064,-553.8674316,257.4437866,1716.234009,-1762.69165,-29.68702507,-88.97086334,-32.1739502,6719.129395,4797.125488,1035.877319
10679.1084,187.8265381,7258.580078,1306.036011,1684.981201,-952.3579712,-354.3307495,35060.51953,37401.08203,12282.82031,12659.77051,6882.48877,2513.002197,2699.010742,2.434112787,-0.025966659,188.4312592,6263.081055,-2321.426758,-2324.534424,7256.494629,48120.14063,-105.3961792,105.4071121,4875.081055,-4868.914551,0.112425998,-29.17842293,31.37478828,3.641049623,-20.82003593,-97.13005829,98.74950409,23.04738808,179.9482574,-445.5415649,253.8019104,1592.458008,-1640.796997,-1.462183714,-25.12156868,-53.16884232,5888.991699,4449.387695,1008.233948
10311.09375,2.810448408,6834.717773,1410.144531,1110.331299,-1088.864746,-488.8463135,34668.86328,38041.03516,9957.526367,10604.25,5026.221191,1645.310913,2539.813477,-33.47752762,6.524217606,84.85532379,6508.936523,-3001.863525,-3054.868408,6885.048828,41246.44531,-103.1115799,103.7698059,5037.84082,-4923.867676,10.29757786,-22.36810493,94.35028839,48.80518723,18.93641853,-79.01654816,141.8824158,36.63727951,240.6867218,-318.8112793,269.3885193,1443.871216,-1382.934326,51.18370438,150.2685547,50.45714188,3860.116211,3810.191895,944.2108154
9970.368164,-172.4816284,6514.310059,1538.850586,657.7387085,-1414.480347,-745.7283936,34641.10547,38975.53906,7816.971191,8704.521484,3202.555664,794.5834351,2419.912598,-64.91660309,11.83092785,-19.10897446,6768.697754,-3685.580322,-3779.656738,6609.29834,36132.82031,-100.0850372,101.2895889,5212.621582,-4999.291992,18.94715691,-18.25483894,134.9425354,75.38565063,85.65978241,-64.89478302,166.7474823,48.46613693,279.1765442,-269.1461792,300.2093811,1373.12146,-1186.203857,98.87052917,323.2706909,187.37854,1872.335693,3269.192627,905.7045898
12702.37793,188.572052,7526.260254,1632.111938,2058.288574,-1296.175781,-591.048584,41409.92578,44496.5,12729.07715,12735.43945,6114.923828,1962.174927,2548.777344,5.046872616,-1.828710198,194.1893616,7204.887207,-3142.374756,-3138.421387,7528.575684,56593.55859,-99.41036987,99.29537201,5505.548828,-5494.42627,-1.78464222,-33.04561615,-12.42910385,-33.41069031,76.63764954,-101.0741272,58.60572052,20.90236855,140.956665,-600.1100464,280.9471741,1419.432373,-1355.057251,1.639053822,59.45908737,103.7146225,5066.717285,4521.035645,1072.942871
14967.98926,486.3882141,8994.621094,1724.986328,2849.537354,-973.6948242,-328.1170044,47838.95703,50011.50781,17318.13477,16722.93555,9463.734375,3113.857178,2741.652832,49.92359543,-9.051990509,388.8186951,7819.467285,-2599.299805,-2541.899902,8934.433594,71015.07813,-88.92657471,88.0478363,5974.745117,-6103.675293,-13.89699936,-37.35172653,-70.54615021,-67.05488586,-22.02343559,-111.6488419,15.7698822,4.799649715,83.80761719,-651.831665,231.8595886,1619.243652,-1738.233398,-68.62799072,-231.7956238,-112.744133,8549.203125,5496.350586,1224.22168
14421.35938,317.9434814,9170.71582,1838.579224,2213.89624,-1168.858032,-543.4942627,48605.72266,51804.82031,15456.73047,15128.14941,8248.835938,2330.468018,2724.632324,7.094567299,-0.975986898,314.291687,8341.243164,-3208.625977,-3209.480225,9167.644531,64774.875,-74.03215027,73.94415283,6411.779297,-6416.712891,-1.444376349,-25.95723724,17.52628136,-1.728320479,-32.52926636,-81.00064087,73.95432281,16.54318237,144.4565277,-396.9543762,218.057663,1624.410767,-1676.325317,-4.839680195,-48.80496597,-62.27241516,7106.315918,4811.631836,1177.805664
14480.62207,275.2574463,9123.736328,2008.132446,2038.955811,-1271.049805,-659.819519,50006.03516,53696.73828,14454.18848,14196.05762,7382.342773,1837.125854,2625.666992,-10.26355839,1.960975885,309.1336975,8699.297852,-3551.123047,-3572.980957,9144.391602,63382.08203,-63.4248848,63.62444305,6724.238281,-6683.02002,3.080695391,-21.36302376,45.0308075,18.20669365,9.777646065,-65.70153809,88.37436676,20.05784607,163.6795959,-309.9379883,208.0914917,1486.240601,-1473.817505,20.2649765,58.4195137,21.10998535,6161.057617,4511.261719,1146.140259
15690.02344,431.3973389,9488.850586,2149.406494,2554.214844,-1260.736084,-693.3666992,53293.88281,56633.72266,16143.80664,15530.82617,8274.385742,2121.79126,2573.030029,16.22029686,-2.868467569,406.237915,8997.069336,-3449.936035,-3435.950195,9473.803711,71104.92188,-59.77294922,59.49694824,7006.437012,-7044.914063,-4.392878532,-25.21700859,-0.408640146,-15.61734009,13.22145748,-76.88609314,56.67864227,13.57220554,139.5150452,-416.0792542,188.3074799,1359.520508,-1403.716797,-19.01577187,-55.05849457,-27.42834663,7183.627441,4877.950195,1185.287964
16414.46094,512.2296143,9852.304688,2133.413086,2901.770996,-1217.529053,-728.8342285,55199.39844,58255.22656,17657.91992,16776.80469,9296.083984,2450.529053,2579.311035,36.26465607,-6.217266083,441.3266907,9169.655273,-3339.442627,-3301.752197,9809.701172,76356.29688,-58.93444443,58.31851578,7192.062012,-7293.776855,-9.712028503,-28.35379219,-31.07442093,-38.66973114,-36.12391281,-90.00566101,38.95064163,9.439697266,131.6863556,-494.9289856,171.0978088,1315.869263,-1436.664063,-54.28030014,-185.5150604,-127.7030334,8317.452148,5067.832031,1200.596191
15762.83496,438.2352295,9676.516602,1999.005737,2773.73291,-1185.590576,-684.2342529,54087.22656,57237.95313,17315.16992,16493.43164,9202.948242,2419.241943,2595.09082,30.28767014,-5.171348572,380.2728882,9135.230469,-3381.930908,-3352.212891,9641.691406,74342.59375,-62.31077576,61.78020477,7171.784668,-7264.543945,-8.329844475,-27.88051033,-19.58504105,-31.5171299,-73.69142151,-94.15221405,52.98849106,11.40530109,157.8060913,-487.3892212,171.681839,1234.02771,-1361.076416,-48.90964508,-172.5312347,-139.6637115,8219.472656,4850.683105,1167.194458
13771.80859,280.3843689,8929.80957,1847.714233,2262.389404,-1064.619019,-531.4971313,50258.46484,53751.36719,15286.63965,14827.58594,7979.721191,2098.696533,2565.978516,4.032528877,-0.747096002,280.2860413,8882.609375,-3500.713379,-3502.823242,8930.630859,66163.36719,-70.21182251,70.11470032,6938.162109,-6963.02832,-1.442849278,-24.71371269,26.43914986,-1.400856495,-61.89954758,-89.06424713,90.96642303,19.85243416,205.33284,-412.6985168,189.9064789,1039.234009,-1092.841919,-14.38879776,-44.27186966,-69.20842743,6899.44043,4429.916016,1097.22522
12196.74219,205.9112396,8310.029297,1655.281372,1956.678711,-1023.361938,-453.7651062,46532.16016,49974.90625,14142.50781,13929.71191,7323.40918,2088.886719,2589.458496,-2.364060163,0.46306774,222.2394257,8464.40918,-3387.936279,-3399.113525,8319.412109,60600.19141,-82.44122314,82.45890808,6566.598145,-6578.585938,0.379004985,-25.58224297,42.32105637,7.991734982,-37.85969162,-90.81438446,105.0584488,22.86461067,215.0776062,-404.4403381,214.0857697,946.3900146,-954.5349731,-5.50028038,-2.300327539,-18.19144821,6241.523926,4314.61377,1057.685181
10355.59375,57.39809799,7548.593262,1508.085571,1452.250244,-1212.464966,-599.4671021,41489.21484,45221.11328,11760.01855,11939.99121,5721.491699,1655.793457,2587.966797,-23.67403412,4.100296021,118.7724915,7907.194824,-3492.689697,-3530.617432,7586.765625,51035.73828,-97.64309692,98.00576782,6102.401855,-6064.304688,5.799682617,-23.53194046,81.00865936,34.64619827,-5.700182438,-84.734375,134.6669922,32.12504196,234.651474,-343.7261353,251.2313995,931.2018433,-872.6693115,22.39723778,87.75960541,46.4801445,4572.351563,3925.840576,989.0938721
9382.612305,75.11539459,6948.614746,1407.549561,1520.451538,-958.2900391,-354.2903442,37581.31641,40779.20703,11473.66602,11794.79395,5652.257324,1962.054688,2533.966797,-13.29771042,1.941376686,118.6260223,7188.691895,-3067.783447,-3091.914307,6973.203613,48320.20703,-113.9272385,114.0709686,5574.832031,-5574.47998,2.33120966,-27.67834091,61.97026825,18.84320641,16.59533882,-92.86721039,121.2231445,32.41545105,205.6878204,-422.135376,282.4512939,932.7729492,-875.8685913,9.205293655,68.19865417,69.10075378,4586.609375,4173.12793,971.6410522
8300.953125,4.30078125,6401.929688,1206.638062,1348.016357,-1600.193237,-893.3721924,32954.96094,36084.25781,9867.246094,10236.21582,4326.168457,1450.915649,2345.876221,-5.762852192,1.243950009,33.41394806,6476.77002,-3028.902832,-3046.849365,6415.581543,42051.82422,-125.8755875,125.9553146,5103.870605,-5112.562988,1.287392974,-29.2792511,61.02284241,18.52490807,14.459589,-95.09908295,121.3279648,33.96641922,199.2932281,-443.2984924,303.8633118,948.7089844,-926.4719849,4.875217915,24.02067184,25.82414055,3376.219727,3853.667725,902.8644409
6938.273438,-105.3834229,5765.029785,981.6395264,1047.086426,-1708.14624,-1002.367371,28708.96875,31973.45508,7876.498535,8434.09375,2875.141846,903.6514282,2054.663086,-18.84666824,2.700474739,-52.52861023,5947.172852,-3093.656006,-3124.002441,5797.67334,35497.23047,-132.3821106,132.6097107,4773.507324,-4746.518066,3.637663603,-28.85450935,70.65822601,24.29592323,27.85731125,-91.97963715,125.6919861,36.77716446,193.9752197,-438.679718,326.4065247,958.5265503,-898.9839478,20.21870422,75.15385437,61.84291077,1920.894897,3460.578613,824.9529419
6274.049805,4.671162128,5627.191406,920.9775391,1226.030029,-729.0811768,-154.6555481,27443.29297,29989.21094,9075.96875,9627.744141,4011.252686,1444.049561,1473.103149,-3.070918322,0.053673156,25.36281586,5650.936523,-2506.493164,-2516.916748,5638.603027,37131.34766,-134.9473114,134.9309235,4587.114746,-4593.482422,-0.261923254,-31.578022,42.83064651,6.050542831,23.14303207,-97.74031067,105.1774521,31.44355392,167.2241516,-497.303833,325.3600464,935.7376709,-914.8505249,5.029440403,17.47781944,35.78974152,3150.572266,3984.375488,831.8981323
6035.518066,30.44871902,5529.37793,864.0200195,1274.251343,-550.8843994,2.640376329,26677.62305,29080.14648,9069.47168,9519.356445,3895.472412,1211.687134,841.7689209,5.401571274,-0.932286143,34.88777924,5502.491211,-2410.513916,-2412.508545,5528.867676,36795.20313,-132.9857483,132.8950348,4479.346191,-4496.173828,-1.435310721,-32.21139526,30.5265789,-1.377979636,13.80451012,-98.5690155,95.29972076,27.50796509,148.7905579,-500.2954712,315.0162964,884.6248169,-895.177063,-3.390563726,-7.743741035,1.791304588,3118.261963,3991.351318,801.9456177
5857.82373,-17.07330704,5363.631348,811.5690308,1188.785889,-1007.943115,-383.204071,25792.11523,28400.40234,8006.128418,8378.908203,2935.812012,682.2590332,714.6687012,2.362181425,-0.464038432,-9.747747421,5398.805176,-2593.346191,-2598.177246,5367.208984,34357.44922,-127.9224777,127.8707962,4381.062012,-4391.597656,-0.848062992,-31.30408287,33.13844681,2.389718294,8.497959137,-94.96432495,95.51452637,24.55825424,147.4599152,-466.3612366,299.2042542,832.3363647,-844.2963867,1.710745454,-9.905920029,-8.4305439,2186.356934,3604.442383,755.0612183
5868.468262,41.46033859,5264.93457,889.4077759,1335.72876,-690.0941772,-144.6794891,25674.66406,27959.38867,8322.959961,8680.55957,3381.400391,951.4143066,753.1428223,5.921581745,-1.238922477,40.52952576,5270.381348,-2310.321777,-2308.917725,5263.784668,35076.06641,-118.7882843,118.6550217,4260.42334,-4284.317383,-2.160693407,-31.53709984,20.86742401,-4.114377022,8.972953796,-93.78614807,85.78206635,19.77723503,132.8108368,-453.6822815,275.1598206,795.6646118,-809.5661011,-2.713293791,-23.24066734,-5.21332407,2652.396973,3715.873291,757.8092651
5927.713379,90.71562195,5229.476074,920.6593628,1503.953003,-749.4281616,-217.4975433,25468.81641,27478.91992,8456.744141,8722.655273,3571.630615,1008.710205,770.5256348,15.39977646,-2.624779701,68.56743622,5133.493164,-2106.277344,-2094.166748,5215.097168,35688.10547,-110.4506454,110.1800385,4129.585449,-4178.736328,-4.332122326,-31.87457848,1.425166011,-16.8696537,1.545184612,-95.22524261,71.09753418,13.45957088,117.0405502,-463.6072998,247.9121857,754.8240356,-802.1245728,-16.30130768,-71.55978394,-41.5042305,2913.707031,3685.673828,746.8285522
6053.943359,144.4164276,5203.115234,890.1855469,1674.280518,-722.0133667,-218.5125122,25208.26953,26860.00977,8780.495117,8951.950195,3966.767578,1147.876465,748.7758179,26.82295036,-4.60579586,95.57397461,4965.364746,-1849.594849,-1823.028564,5172.998535,36840.92969,-101.8781891,101.4005661,3976.529297,-4063.16748,-7.591653824,-32.60457993,-20.30832672,-31.24744606,-19.67744827,-100.6230469,57.84282684,7.90802145,112.3603134,-493.0448914,220.2470245,727.8533936,-816.2953491,-34.19288254,-138.9225616,-89.7172699,3393.845215,3672.395996,734.4949341
5362.126465,71.41236115,4935.402344,839.0480347,1352.598633,-705.6207886,-215.3220062,23315.81641,25100.36914,7616.70166,8025.558594,3510.521729,936.885376,709.2984619,12.09127331,-1.6734519,52.352211,4780.377441,-1832.655762,-1826.47998,4924.696289,32065.85938,-92.79084015,92.59912109,3826.389893,-3867.598389,-3.075274229,-28.31320763,10.15666103,-8.201390266,-29.28565598,-93.5915451,81.84873199,13.18488216,155.6204224,-418.0847473,207.9624023,738.9898682,-801.8596802,-15.09795666,-93.15692902,-85.65174103,2893.901123,3289.620361,683.8275757
4678.967285,-20.42628288,4599.179199,821.7423706,1070.834717,-845.4738159,-344.6529541,21437.89453,23476.76563,6209.28418,6849.63916,2659.820801,590.0664063,662.762085,-2.687852383,0.755459428,-5.836811066,4620.90918,-1963.946899,-1975.304077,4608.828125,27693.53906,-87.69397736,87.75744629,3710.137207,-3704.834229,0.996414423,-24.42856407,39.59843826,10.9541235,-16.3402729,-88.19376373,104.9422455,19.22235298,199.4499054,-372.6265259,209.5375824,754.3079224,-765.1755371,5.156701088,-5.628186703,-28.98257828,1996.219971,2904.162354,637.1157837
4404.212891,-55.57827377,4392.45752,790.5092163,1021.077209,-962.6999512,-457.0762939,20349.13281,22464.38281,5570.3125,6310.963867,2214.690186,454.0010071,635.94104,-5.980745316,1.147645354,-32.50522614,4485.016113,-2021.553711,-2036.635498,4406.94873,26051.92969,-87.99839783,88.10735321,3620.048096,-3604.820068,1.739282489,-24.299366,39.73530579,9.596284866,-6.766121864,-90.32004547,105.1122589,19.33769035,201.0456238,-383.848053,213.3604279,750.1958008,-742.949646,8.043269157,19.14592934,-3.100015402,1548.171509,2760.924316,619.2565918
4520.377441,-53.93772125,4367.294922,745.3435059,1122.700439,-1157.391357,-609.3914795,20385.70117,22507.32813,5639.547363,6302.42334,2060.824463,403.993866,631.6907959,0.452905566,-0.185994938,-41.06085205,4479.958984,-2095.000977,-2101.806396,4373.731445,27242.30469,-92.2715683,92.27314758,3626.096924,-3621.810059,0.094143189,-26.86269569,28.50136566,-2.049536467,-3.814575434,-93.93650055,94.26228333,16.38444328,177.730957,-418.2261047,220.4189148,735.8057251,-730.6044312,-0.659566879,15.29722404,8.147219658,1431.826172,2783.452148,622.9404297
5063.335449,12.78972721,4575.578125,690.9234619,1366.985962,-1110.053589,-558.3283691,21495.91602,23406.74023,6641.039063,7126.316406,2648.470459,646.460022,668.3081055,12.94465351,-2.532987118,-5.13241148,4542.072754,-2005.069214,-1996.000122,4565.11377,30599.9668,-95.61946106,95.36160278,3669.513672,-3712.242188,-4.055989265,-30.20988846,-2.917995214,-22.42247009,-21.35198021,-102.3698425,71.58904266,9.120441437,140.4580078,-473.0901794,215.70784,744.6986084,-778.0250244,-20.60000801,-66.38848114,-34.41437912,2072.561768,3035.38916,649.3121338
4230.554688,-89.46779633,4388.567871,687.5534668,891.6297607,-965.7072754,-441.4665222,19889.2207,22198.19141,5364.02832,6142.888184,1961.084351,371.0594177,625.8421631,-12.87674046,2.370208979,-50.04455566,4489.616699,-2151.199707,-2176.455078,4412.592285,24714.33789,-95.37457275,95.59786224,3658.256592,-3625,3.509774446,-24.86834717,46.95986938,13.96543884,-6.93240881,-88.15953064,105.642067,18.6085968,181.8243866,-361.6133118,225.8330994,852.7622681,-807.2375488,17.48600769,44.80533981,29.85634995,1249.726685,2774.437744,619.6744385
3490.79834,-233.3327942,4244.144043,687.1331787,487.3983154,-1604.386719,-966.6984253,18027.61719,20944.15039,3329.593018,4284.904297,310.6089783,-480.7748108,512.8070679,-32.2176857,6.045772552,-149.4878082,4411.739746,-2569.598633,-2620.616943,4294.347656,18496.50586,-97.21434784,97.81543732,3631.810547,-3533.137451,9.482761383,-21.66505814,82.67917633,39.100914,31.33574486,-77.56926727,129.0174255,27.50034904,206.3553467,-295.2097778,246.791153,1042.902832,-921.3726807,46.72930908,156.1598511,113.7894669,-479.5395508,2261.301025,574.8186646
4035.847168,-228.7429047,4580.961914,681.8933105,808.9163818,-2645.58374,-1831.234619,18673.73047,21637.00977,3229.588623,3856.368652,-414.4176025,-1028.835205,477.1140442,-12.61382389,2.115962505,-184.008606,4410.05127,-2816.999023,-2841.203613,4605.787598,21470.74023,-102.9524536,103.1894073,3645.276367,-3599.373535,3.792462111,-26.38217735,42.89880371,7.717703819,49.6059761,-86.57731628,98.41112518,22.62805748,161.8996429,-403.816864,258.9971008,1258.606812,-1145.609741,20.42049026,112.7580719,130.6562042,-1092.798828,2162.782715,588.718689
4682.307129,-161.2241058,6027.529785,683.5762329,1094.425171,-3489.15625,-2562.524414,19011.76172,21509.89258,4156.500488,4632.713867,414.6353149,-1208.64624,488.9682617,3.675402164,-1.218329549,-157.3741302,4124.224609,-2527.335449,-2529.380371,6031.515137,24396.0957,-104.1196976,103.9749374,3599.830322,-3627.799316,-2.267994642,-29.51512527,18.28759575,-7.324146748,20.94535255,-90.57036591,78.69099426,16.65478706,128.1968231,-437.0378418,254.3041534,1369.054932,-1147.59375,-8.918437958,-18.89789963,253.6011963,-240.150589,2347.549805,669.0952148
4496.168945,-136.2020569,7770.88916,674.9065552,1115.626953,-4595.911133,-3493.064941,17511.93359,19602.29102,4387.355469,4914.000488,1077.524048,-1654.671753,471.5934448,10.79674721,-1.959411025,-142.7622986,3682.110596,-2148.854248,-2144.180664,7764.010742,23448.99609,-102.2240067,102.029808,3460.169678,-3493.992432,-3.063504457,-29.63663483,15.52060699,-8.877964973,4.520295143,-88.02331543,74.62483215,13.47432709,115.7539673,-420.5503235,246.4962158,1173.07251,-1121.49646,-12.58029938,-34.27908325,101.2291412,376.7631226,2380.629395,759.0305786
3804.36792,-273.9366455,7660.062012,741.3369751,670.2583008,-5463.179199,-4219.132324,15809.26367,18555.86133,2110.671631,2720.815918,-816.5323486,-2696.830811,368.5455627,-5.834123611,1.559846997,-242.7953186,3662.596191,-2615.929443,-2637.51416,7676.614746,16822.40039,-96.25291443,96.40827942,3431.51001,-3407.160156,2.41873455,-25.42187691,50.86192322,18.38799667,6.446799278,-77.44570923,99.81800079,19.98545265,148.5048065,-331.207489,246.3063354,977.0247803,-1034.037109,11.39516163,25.82254219,-37.08432007,-1565.546997,1696.673584,696.414978
3208.308594,-456.237793,5880.591309,828.0266113,271.6859436,-5728.617188,-4412.966797,15496.80957,19479.50195,-925.2704468,-346.3426819,-4013.895752,-3629.499268,256.0638733,-28.65129852,5.811398029,-373.1182251,4132.199707,-3628.966064,-3680.579346,5927.694824,10746.85547,-93.50553894,94.12169647,3545.231445,-3434.442383,9.674116135,-20.77941322,90.13526917,46.21829605,43.04761124,-63.04434586,124.2088776,27.71678734,178.6642914,-245.6182861,257.6946716,928.3516235,-1074.423584,48.62250137,161.5100555,-161.0737305,-4749.339844,840.0549927,536.2893677
